CHB.UG1.LA.CASQ.Temp_1 Timestamp,CHB.UG1.LA.CASQ.Temp_1 Value,CHB.UG1.LA.CASQ.Temp_2 Timestamp,CHB.UG1.LA.CASQ.Temp_2 Value,CHB.UG1.LA.ME.Temp_2 Timestamp,CHB.UG1.LA.ME.Temp_2 Value,CHB.UG1.LA.ME.Temp_1 Timestamp,CHB.UG1.LA.ME.Temp_1 Value,CHB.UG1.LA.ME.Temp_3 Timestamp,CHB.UG1.LA.ME.Temp_3 Value,CHB.UG1.LA.Temp_Ol Timestamp,CHB.UG1.LA.Temp_Ol Value,CHB.UG1.LA.MCE.Temp Timestamp,CHB.UG1.LA.MCE.Temp Value,CHB.UG1.LNA.CASQ.Temp_2 Timestamp,CHB.UG1.LNA.CASQ.Temp_2 Value,CHB.UG1.LNA.CASQ.Temp_1 Timestamp,CHB.UG1.LNA.CASQ.Temp_1 Value,CHB.UG1.LNA.Temp_Ol Timestamp,CHB.UG1.LNA.Temp_Ol Value,CHB.UG1.UHLM.Temp_Ol Timestamp,CHB.UG1.UHLM.Temp_Ol Value,CHB.UG1.RV.Vel Timestamp,CHB.UG1.RV.Vel Value,CHB.UG1.RV.PosDistr Timestamp,CHB.UG1.RV.PosDistr Value
12/12/2024 18:14:42,23.5658798217773,12/12/2024 18:24:41,25.7996120452881,12/12/2024 18:19:12,23.4799308776855,12/12/2024 18:14:40,22.9812145233154,12/12/2024 19:17:54,32.3000030517578,12/12/2024 18:14:50,22.4191989898682,12/12/2024 18:14:40,23.6211853027344,12/12/2024 18:22:17,24.0999088287354,12/12/2024 18:14:50,22.0872287750244,12/12/2024 18:14:50,22.0872287750244,12/12/2024 18:32:01,22.532054901123,12/12/2024 18:15:01,6.55248463153839E-02,12/12/2024 18:15:00,0.120108917355537
12/12/2024 18:14:47,23.5658798217773,12/12/2024 18:24:54,25.8996181488037,12/12/2024 18:19:18,23.6475811004639,12/12/2024 18:14:41,23.0976696014404,12/12/2024 19:21:03,32.6000061035156,12/12/2024 18:14:54,22.2480239868164,12/12/2024 18:14:45,23.6211853027344,12/12/2024 18:22:22,24.1998023986816,12/12/2024 18:14:55,22.0872287750244,12/12/2024 18:14:55,22.0872287750244,12/12/2024 18:32:25,22.5572738647461,12/12/2024 18:15:06,6.55248463153839E-02,12/12/2024 18:15:05,0.120108917355537
12/12/2024 18:14:49,23.6290950775146,12/12/2024 18:25:08,25.9998054504395,12/12/2024 18:19:43,23.7586402893066,12/12/2024 18:14:46,23.0976696014404,12/12/2024 19:24:30,32.9000091552734,12/12/2024 18:14:59,22.2480239868164,12/12/2024 18:14:50,23.7404079437256,12/12/2024 18:22:28,24.2998085021973,12/12/2024 18:15:00,22.0872287750244,12/12/2024 18:15:00,22.0872287750244,12/12/2024 18:32:47,22.5726203918457,12/12/2024 18:15:11,6.55248463153839E-02,12/12/2024 18:15:10,0.120108917355537
12/12/2024 18:14:54,23.6290950775146,12/12/2024 18:25:21,26.0998115539551,12/12/2024 18:20:03,24.1124839782715,12/12/2024 18:14:51,23.0976696014404,12/12/2024 19:28:01,33.1999969482422,12/12/2024 18:15:04,22.1276245117188,12/12/2024 18:14:55,23.7404079437256,12/12/2024 18:22:34,24.3998146057129,12/12/2024 18:15:05,22.0872287750244,12/12/2024 18:15:05,22.0872287750244,12/12/2024 18:33:04,22.6004543304443,12/12/2024 18:15:16,6.55248463153839E-02,12/12/2024 18:15:15,0.120108917355537
12/12/2024 18:14:55,23.4745655059814,12/12/2024 18:25:36,26.1996059417725,12/12/2024 18:20:08,24.4423313140869,12/12/2024 18:14:52,23.2145175933838,12/12/2024 19:31:38,33.5,12/12/2024 18:15:09,22.1276245117188,12/12/2024 18:14:59,23.6704177856445,12/12/2024 18:22:40,24.4998054504395,12/12/2024 18:15:10,22.0872287750244,12/12/2024 18:15:10,22.0872287750244,12/12/2024 18:33:27,22.6243381500244,12/12/2024 18:15:21,6.55248463153839E-02,12/12/2024 18:15:20,0.120108917355537
12/12/2024 18:15:00,23.4745655059814,12/12/2024 18:25:50,26.2996120452881,12/12/2024 18:20:13,24.7649765014648,12/12/2024 18:14:57,23.2145175933838,12/12/2024 19:35:33,33.8000030517578,12/12/2024 18:15:14,22.1276245117188,12/12/2024 18:15:03,23.7798824310303,12/12/2024 18:22:47,24.5999088287354,12/12/2024 18:15:13,22.1869277954102,12/12/2024 18:15:13,22.1869277954102,12/12/2024 18:33:54,22.6413345336914,12/12/2024 18:15:26,6.55248463153839E-02,12/12/2024 18:15:25,0.120108917355537
12/12/2024 18:15:05,23.4745655059814,12/12/2024 18:26:05,26.3996181488037,12/12/2024 18:20:18,25.0699348449707,12/12/2024 18:15:01,23.1367244720459,12/12/2024 19:39:38,34.1000061035156,12/12/2024 18:15:18,22.2256908416748,12/12/2024 18:15:04,23.6793041229248,12/12/2024 18:22:53,24.6998996734619,12/12/2024 18:15:18,22.1869277954102,12/12/2024 18:15:18,22.1869277954102,12/12/2024 18:34:18,22.659797668457,12/12/2024 18:15:31,6.55248463153839E-02,12/12/2024 18:15:30,0.120108917355537
12/12/2024 18:15:07,23.7166862487793,12/12/2024 18:26:20,26.4996089935303,12/12/2024 18:20:23,25.3001365661621,12/12/2024 18:15:06,23.1367244720459,12/12/2024 19:43:53,34.4000091552734,12/12/2024 18:15:22,22.2256908416748,12/12/2024 18:15:09,23.6793041229248,12/12/2024 18:22:59,24.7998085021973,12/12/2024 18:15:23,22.1869277954102,12/12/2024 18:15:23,22.1869277954102,12/12/2024 18:34:38,22.6813659667969,12/12/2024 18:15:36,6.55248463153839E-02,12/12/2024 18:15:35,0.120108917355537
12/12/2024 18:15:12,23.7166862487793,12/12/2024 18:26:36,26.5998115539551,12/12/2024 18:20:27,25.6352577209473,12/12/2024 18:15:10,23.1367244720459,12/12/2024 19:48:29,34.6999969482422,12/12/2024 18:15:23,22.1747550964355,12/12/2024 18:15:10,23.5585880279541,12/12/2024 18:23:06,24.8998146057129,12/12/2024 18:15:27,22.1869277954102,12/12/2024 18:15:27,22.1869277954102,12/12/2024 18:35:01,22.706371307373,12/12/2024 18:15:41,6.55248463153839E-02,12/12/2024 18:15:40,0.120108917355537
12/12/2024 18:15:15,23.60546875,12/12/2024 18:26:53,26.6998023986816,12/12/2024 18:20:33,25.953254699707,12/12/2024 18:15:14,23.3055400848389,12/12/2024 19:53:21,35,12/12/2024 18:15:28,22.1747550964355,12/12/2024 18:15:15,23.5585880279541,12/12/2024 18:23:13,24.9999027252197,12/12/2024 18:15:28,22.0624542236328,12/12/2024 18:15:28,22.0624542236328,12/12/2024 18:35:29,22.735034942627,12/12/2024 18:15:46,6.55248463153839E-02,12/12/2024 18:15:45,0.120108917355537
